,mse,corr,mape,explained_variance,drav_label,keller_label
0,134.08557586941083,0.46562722595291717,1.9414224583942032,0.21203889856445124,SWEET,SWEET 
1,21.38176305501471,0.4980902637506343,325911558681515.44,0.2471095415714245,"GARLIC, ONION",GARLIC 
2,30.4215255305581,0.21394492908989055,292690567589905.25,-0.2402480844828263,SWEATY,SWEATY 
3,32.38095152157744,0.18503718897092125,309207239882108.3,-0.10979396359071436,"PUTRID, FOUL, DECAYED",DECAYED
4,32.77489451342025,0.20217265534183573,581161316589199.2,-0.14122036286955164,"HERBAL, GREEN,CUTGRASS",GRASS 
