,mse,corr,mape,explained_variance,drav_label,keller_label
0,151.47930725711535,0.2673178211702832,1.7637330469663999,0.04249163392339783,SWEET,SWEET
1,33.62522303255117,0.09865783558647709,148157961790994.16,0.004588768940720689,"GARLIC, ONION",GARLIC
2,18.112933341927683,0.14197474964814294,196481927329448.4,0.008129722469341738,SWEATY,SWEATY
3,40.43531494760719,0.12341837276552553,92904106124231.19,-0.12869173527668454,"PUTRID, FOUL, DECAYED",DECAYED
4,21.96485777532703,0.08716398989277385,486298508456180.2,-0.04026063576779637,"HERBAL, GREEN,CUTGRASS",GRASS
