,mse,corr,mape,explained_variance,drav_label,keller_label
0,159.83162539098498,0.3004885002295532,2.0966486633126307,0.03574705234110076,SWEET,SWEET 
1,32.581938568259346,0.16992265552310734,268023864088667.53,-0.12347891254777354,"GARLIC, ONION",GARLIC 
2,30.20777960847676,-0.024344360652619048,297302687690224.75,-0.34828229651946563,SWEATY,SWEATY 
3,36.44282253066615,0.006966909814764877,203938123859019.94,-0.24608319882574547,"PUTRID, FOUL, DECAYED",DECAYED
4,41.71847138512554,-0.0043108775692290305,666684673512965.1,-0.4548425530587863,"HERBAL, GREEN,CUTGRASS",GRASS 
