,loss,explained_variance,explained_variance_weighted,corr,mse
0,1.4910439,0.17033130384367756,0.1282670231873907,0.42590237,112.84124915496638
1,1.4910439,0.04683086670608494,0.1282670231873907,0.23447804,10.508121324309103
2,1.4910439,0.0489824617159923,0.1282670231873907,0.22990397,1.8529815895068642
3,1.4910439,0.10907818073878517,0.1282670231873907,0.35945234,42.29303345599224
4,1.4910439,0.07010752954281774,0.1282670231873907,0.33042735,18.06839920138992
5,1.4910439,0.0932898030234226,0.1282670231873907,0.44560578,1.5435994785758806
6,1.4910439,0.09404423058791944,0.1282670231873907,0.45302656,4.431736550999778
7,1.4910439,0.11440469927779107,0.1282670231873907,0.36992794,3.556088668566639
8,1.4910439,0.0731635981383788,0.1282670231873907,0.29354763,1.940313210408235
9,1.4910439,0.0656481988249299,0.1282670231873907,0.3028999,6.80288587586084
10,1.4910439,0.11148048575807779,0.1282670231873907,0.35489312,6.037331569467326
11,1.4910439,0.09402017796143125,0.1282670231873907,0.372251,3.8061109395252988
12,1.4910439,0.09410805796036048,0.1282670231873907,0.31570694,1.752256561218872
13,1.4910439,0.1205861938005165,0.1282670231873907,0.36587304,5.6196887852910535
14,1.4910439,0.08304145003704388,0.1282670231873907,0.34443963,3.638147897776209
15,1.4910439,0.09918699226983929,0.1282670231873907,0.38603255,2.8029418260174466
16,1.4910439,0.08830024556910265,0.1282670231873907,0.3759671,4.556117104757172
17,1.4910439,0.16579139654658837,0.1282670231873907,0.44280064,2.001298274661154
18,1.4910439,0.021358957213731933,0.1282670231873907,0.14851971,1.6041353253361714
19,1.4910439,0.14778507753905334,0.1282670231873907,0.4237898,6.35519477775262
20,1.4910439,0.09497931711967877,0.1282670231873907,0.36287504,17.6479578306995
