,loss,explained_variance,explained_variance_weighted,corr,mse
0,3.972696,0.1826376295372819,0.10233208509299405,0.47258574,48.31172751232953
1,3.972696,0.032168462876004944,0.10233208509299405,0.21298423,48.31172751232953
2,3.972696,0.03721163266770966,0.10233208509299405,0.27013597,48.31172751232953
3,3.972696,0.08708807284323405,0.10233208509299405,0.31990376,48.31172751232953
4,3.972696,0.056935509002275286,0.10233208509299405,0.26853648,48.31172751232953
5,3.972696,0.14046715887237027,0.10233208509299405,0.45783573,48.31172751232953
6,3.972696,0.11414219871262055,0.10233208509299405,0.48054516,48.31172751232953
7,3.972696,0.04694618193154021,0.10233208509299405,0.27364016,48.31172751232953
8,3.972696,0.05649379997816606,0.10233208509299405,0.3131202,48.31172751232953
9,3.972696,0.09246697458036757,0.10233208509299405,0.34474427,48.31172751232953
10,3.972696,0.11035689492515921,0.10233208509299405,0.38323948,48.31172751232953
11,3.972696,0.06781456872147085,0.10233208509299405,0.29268193,48.31172751232953
12,3.972696,0.09385303555479518,0.10233208509299405,0.37146947,48.31172751232953
13,3.972696,0.09384404495331355,0.10233208509299405,0.31373093,48.31172751232953
14,3.972696,0.08523569901420613,0.10233208509299405,0.31790996,48.31172751232953
15,3.972696,0.07649026220908972,0.10233208509299405,0.32890895,48.31172751232953
16,3.972696,0.14180398829756824,0.10233208509299405,0.43919736,48.31172751232953
17,3.972696,0.13211036566618517,0.10233208509299405,0.44950965,48.31172751232953
18,3.972696,0.04527970539889903,0.10233208509299405,0.27195805,48.31172751232953
19,3.972696,0.13725533657775502,0.10233208509299405,0.4594107,48.31172751232953
20,3.972696,0.07619796245156085,0.10233208509299405,0.31661034,48.31172751232953
