,loss,explained_variance,explained_variance_weighted,corr,mse
0,1.5839713,0.11856518121650561,0.0865588092538264,0.402346,129.08572588899446
1,1.5839713,0.020821232099800135,0.0865588092538264,0.17435889,11.682750893005773
2,1.5839713,0.020429742516304472,0.0865588092538264,0.21999753,2.0184211380954937
3,1.5839713,0.0577633744781576,0.0865588092538264,0.27107865,49.071494006854024
4,1.5839713,0.04231577780387408,0.0865588092538264,0.25069818,19.433131879365646
5,1.5839713,0.12000715385925542,0.0865588092538264,0.42936537,1.507122205859365
6,1.5839713,0.09949459137474093,0.0865588092538264,0.4616374,4.356373454544032
7,1.5839713,0.05067716646590403,0.0865588092538264,0.29607475,3.878080155220124
8,1.5839713,0.05042008363566319,0.0865588092538264,0.25953618,1.9338860912572824
9,1.5839713,0.09094568146713156,0.0865588092538264,0.35800198,6.738974558444826
10,1.5839713,0.09988682612854727,0.0865588092538264,0.38740662,6.239333279301417
11,1.5839713,0.02892884794689643,0.0865588092538264,0.17749105,4.12935548025491
12,1.5839713,0.06261356064328583,0.0865588092538264,0.29380277,1.8143275121406057
13,1.5839713,0.1180908409318896,0.0865588092538264,0.36718848,5.996825163581404
14,1.5839713,0.13122400532507228,0.0865588092538264,0.43701476,3.551661163701938
15,1.5839713,0.0710796757106893,0.0865588092538264,0.29832324,3.0752104829067104
16,1.5839713,0.11648633778906259,0.0865588092538264,0.39797541,4.503506307476983
17,1.5839713,0.07389397333249437,0.0865588092538264,0.29363868,2.153685935784367
18,1.5839713,0.023704929819612475,0.0865588092538264,0.16339187,1.581259027231599
19,1.5839713,0.11367900279376586,0.0865588092538264,0.42771396,6.987635205213709
20,1.5839713,0.014446937385393377,0.0865588092538264,0.12184387,18.697214246887253
