,loss,explained_variance,explained_variance_weighted,corr,mse
0,4.16527,0.13841725077991152,0.09109699662725765,0.37266934,53.29718873899285
1,4.16527,0.00016386247781252639,0.09109699662725765,0.029488785,53.29718873899285
2,4.16527,0.012083830278200258,0.09109699662725765,0.14623803,53.29718873899285
3,4.16527,0.08930444976194474,0.09109699662725765,0.308696,53.29718873899285
4,4.16527,0.06404624955235383,0.09109699662725765,0.27294278,53.29718873899285
5,4.16527,0.1439360212482126,0.09109699662725765,0.40349177,53.29718873899285
6,4.16527,0.16564087504925673,0.09109699662725765,0.46565974,53.29718873899285
7,4.16527,0.05061935549510199,0.09109699662725765,0.26624626,53.29718873899285
8,4.16527,0.06632995314962431,0.09109699662725765,0.2822068,53.29718873899285
9,4.16527,0.08738500803871829,0.09109699662725765,0.31885168,53.29718873899285
10,4.16527,0.11808742672341832,0.09109699662725765,0.40842605,53.29718873899285
11,4.16527,0.05983894466562922,0.09109699662725765,0.25416696,53.29718873899285
12,4.16527,0.06045530825834933,0.09109699662725765,0.25402868,53.29718873899285
13,4.16527,0.11823185932717506,0.09109699662725765,0.38128766,53.29718873899285
14,4.16527,0.10263142585629648,0.09109699662725765,0.38235858,53.29718873899285
15,4.16527,0.059235028388121336,0.09109699662725765,0.25337884,53.29718873899285
16,4.16527,0.13080579852459673,0.09109699662725765,0.41228423,53.29718873899285
17,4.16527,0.07125607834522574,0.09109699662725765,0.36130992,53.29718873899285
18,4.16527,0.026516855008656748,0.09109699662725765,0.17522278,53.29718873899285
19,4.16527,0.17087664006712056,0.09109699662725765,0.48114824,53.29718873899285
20,4.16527,0.053974438133911895,0.09109699662725765,0.2352385,53.29718873899285
