,loss,explained_variance,explained_variance_weighted,corr,mse
0,4.4565578,0.06912902515725972,0.055363747057933135,0.27170593,56.2007311527954
1,4.4565578,-0.00875045718580103,0.055363747057933135,0.045511145,56.2007311527954
2,4.4565578,0.04711004972092658,0.055363747057933135,0.2579383,56.2007311527954
3,4.4565578,0.06256130555995998,0.055363747057933135,0.25260216,56.2007311527954
4,4.4565578,0.03841909295642232,0.055363747057933135,0.20255904,56.2007311527954
5,4.4565578,0.09412930040601386,0.055363747057933135,0.31119972,56.2007311527954
6,4.4565578,0.12254094740008037,0.055363747057933135,0.39143655,56.2007311527954
7,4.4565578,0.07451086938575346,0.055363747057933135,0.3587337,56.2007311527954
8,4.4565578,0.016937374059756927,0.055363747057933135,0.1303522,56.2007311527954
9,4.4565578,0.05615769485801003,0.055363747057933135,0.2369795,56.2007311527954
10,4.4565578,0.12637081042290965,0.055363747057933135,0.37817356,56.2007311527954
11,4.4565578,0.03757286584017305,0.055363747057933135,0.2034902,56.2007311527954
12,4.4565578,0.08534239017857825,0.055363747057933135,0.29715446,56.2007311527954
13,4.4565578,0.05292606316684789,0.055363747057933135,0.24060081,56.2007311527954
14,4.4565578,0.03864680669757492,0.055363747057933135,0.20157193,56.2007311527954
15,4.4565578,0.05956633622361773,0.055363747057933135,0.24655724,56.2007311527954
16,4.4565578,0.10574860984302659,0.055363747057933135,0.32700002,56.2007311527954
17,4.4565578,0.12931032753006821,0.055363747057933135,0.40448532,56.2007311527954
18,4.4565578,0.04963436657073317,0.055363747057933135,0.25487152,56.2007311527954
19,4.4565578,0.12069615112284704,0.055363747057933135,0.36875945,56.2007311527954
20,4.4565578,-0.008254520167671808,0.055363747057933135,0.049099173,56.2007311527954
