,loss,explained_variance,explained_variance_weighted,corr,mse
0,1.8439413,0.0973374932769615,0.06658832340493712,0.3377299,157.27402833562087
1,1.8439413,-0.046530826273839754,0.06658832340493712,-0.074837714,11.476070986759012
2,1.8439413,0.006559821188980797,0.06658832340493712,0.081612356,1.928656202459019
3,1.8439413,0.048977701208636204,0.06658832340493712,0.24802633,56.649614052489035
4,1.8439413,0.02360014977281988,0.06658832340493712,0.19884473,21.390052939756004
5,1.8439413,0.12599587760068975,0.06658832340493712,0.36101505,1.9137724092057051
6,1.8439413,0.14491429100080555,0.06658832340493712,0.40759552,4.9471122233974585
7,1.8439413,0.02364878967411399,0.06658832340493712,0.15810929,3.8461488761502802
8,1.8439413,0.04253181798316508,0.06658832340493712,0.22521195,2.112217790208724
9,1.8439413,0.0507025448777535,0.06658832340493712,0.22733447,9.248913233380508
10,1.8439413,0.07080125339647625,0.06658832340493712,0.32006904,7.423980951768006
11,1.8439413,0.04736357207917552,0.06658832340493712,0.25647625,4.308211088954699
12,1.8439413,0.03022495877776077,0.06658832340493712,0.18897043,1.9267126375637083
13,1.8439413,0.029566139429627936,0.06658832340493712,0.17296994,8.839389448689266
14,1.8439413,0.060130686684935264,0.06658832340493712,0.2528207,4.672164793236179
15,1.8439413,0.08132968120644612,0.06658832340493712,0.33209473,4.039955044115748
16,1.8439413,0.10998265959558873,0.06658832340493712,0.33365276,7.30301602730289
17,1.8439413,0.01918875338600856,0.06658832340493712,0.14434116,2.2566895066528923
18,1.8439413,0.02348807944279141,0.06658832340493712,0.17644562,1.6409580583473964
19,1.8439413,0.10427981010972198,0.06658832340493712,0.374147,8.821128918576475
20,1.8439413,0.01226852003508061,0.06658832340493712,0.111120686,18.60055659361249
