,loss,explained_variance,explained_variance_weighted,corr,mse
0,1.8140018,0.04597555670120812,0.07503121639416432,0.38909307,62.74242824062214
1,1.8140018,0.020409663422806368,0.07503121639416432,0.27269337,91.51355963881174
2,1.8140018,0.0700561869442683,0.07503121639416432,0.30823165,0.9192604333895878
3,1.8140018,0.08362553607484435,0.07503121639416432,0.47744846,9.62258271240913
4,1.8140018,0.03311250583962799,0.07503121639416432,0.36292502,227.9126919160048
5,1.8140018,0.03693143278110678,0.07503121639416432,0.41314557,8.561063486601808
6,1.8140018,0.016208670960381033,0.07503121639416432,0.3884043,30.71222004733804
7,1.8140018,0.02270348325074434,0.07503121639416432,0.38783574,37.09191548265796
8,1.8140018,0.014484529005702296,0.07503121639416432,0.15741093,0.28171809039254375
9,1.8140018,0.04191713027671795,0.07503121639416432,0.35349715,4.011250259020662
10,1.8140018,0.04969400705256266,0.07503121639416432,0.35137475,5.747966070710474
11,1.8140018,0.04796784284258926,0.07503121639416432,0.44753176,3.097450037866585
12,1.8140018,0.0040655698026828,0.07503121639416432,0.06717408,2.3383065248731865
13,1.8140018,0.07123348365246629,0.07503121639416432,0.3555565,154.29762769487166
14,1.8140018,0.0033801828956266933,0.07503121639416432,0.062045515,96.85396337532312
15,1.8140018,0.02522615007429907,0.07503121639416432,0.2371166,13.57060600108881
16,1.8140018,0.07833999660081226,0.07503121639416432,0.42391136,11.6515733366507
17,1.8140018,0.11282559507067791,0.07503121639416432,0.5571316,19.033592440657337
18,1.8140018,-0.00906537497134563,0.07503121639416432,0.017531725,8.52260050087644
19,1.8140018,0.14021555829899157,0.07503121639416432,0.52177256,138.21109576788737
20,1.8140018,0.16569365601668784,0.07503121639416432,0.50112283,258.3276365084023
21,1.8140018,0.2435513431527826,0.07503121639416432,0.5682978,63.641223021206166
22,1.8140018,0.07897870841687671,0.07503121639416432,0.4156291,2.9047859745550415
23,1.8140018,0.04656549761936635,0.07503121639416432,0.4240684,37.41293281146147
24,1.8140018,0.10265040580519302,0.07503121639416432,0.503479,69.55158256231759
25,1.8140018,0.020505805409240963,0.07503121639416432,0.27137184,7.14093838683882
26,1.8140018,0.03244832032883127,0.07503121639416432,0.22389743,24.946049146557602
27,1.8140018,0.11598213382651357,0.07503121639416432,0.4751804,24.401312278718112
28,1.8140018,0.01426174802204272,0.07503121639416432,0.12800254,7.029085733895014
29,1.8140018,0.023727184314616512,0.07503121639416432,0.24355605,19.08885258578174
30,1.8140018,0.05514478793919353,0.07503121639416432,0.24349673,0.33203030743319695
