,loss,explained_variance,explained_variance_weighted,corr,mse
0,1.7970902,0.06655370624541457,0.07041404293828998,0.38601276,58.45234053830643
1,1.7970902,0.027415414241769298,0.07041404293828998,0.24878433,88.56837770779774
2,1.7970902,0.05472588386829902,0.07041404293828998,0.2580779,0.9098571056012261
3,1.7970902,0.10802464294232461,0.07041404293828998,0.44201985,8.652314436650725
4,1.7970902,0.08127147823116743,0.07041404293828998,0.38346776,212.78955239771832
5,1.7970902,0.12279410896400578,0.07041404293828998,0.4627867,7.312537531366094
6,1.7970902,0.016306995576136463,0.07041404293828998,0.24756001,30.247506421660155
7,1.7970902,0.03614579058452594,0.07041404293828998,0.31631345,35.26025783015905
8,1.7970902,0.0013174284996038121,0.07041404293828998,0.03631295,0.28940297499918133
9,1.7970902,0.0841487527157393,0.07041404293828998,0.37179473,3.4750813714395696
10,1.7970902,0.0678706463930624,0.07041404293828998,0.31180486,5.193085171471905
11,1.7970902,0.13594493426935117,0.07041404293828998,0.42911574,2.4619807460552385
12,1.7970902,0.04858271688443949,0.07041404293828998,0.31241214,2.2889185232560054
13,1.7970902,0.06126114489958323,0.07041404293828998,0.2528413,144.76837368892814
14,1.7970902,-0.0010872337009932842,0.07041404293828998,0.018511958,96.88879512463909
15,1.7970902,0.017190744822072057,0.07041404293828998,0.1322083,13.692830177067664
16,1.7970902,0.07463308266419433,0.07041404293828998,0.302704,10.94258349212941
17,1.7970902,0.17007414661576414,0.07041404293828998,0.5407379,16.229557287999643
18,1.7970902,-0.020004086130958276,0.07041404293828998,0.030186955,8.679550715895932
19,1.7970902,0.16376041780699513,0.07041404293828998,0.4436213,120.36455884505507
20,1.7970902,0.15706243326729818,0.07041404293828998,0.39693543,210.5212867507527
21,1.7970902,0.2799920509616357,0.07041404293828998,0.5617732,61.603631353187694
22,1.7970902,0.041477435173166155,0.07041404293828998,0.20443846,2.8759066404007294
23,1.7970902,0.033488645976385345,0.07041404293828998,0.32583195,36.7294910996561
24,1.7970902,0.08206071042440577,0.07041404293828998,0.51532584,76.63806395868367
25,1.7970902,-0.4226327939491854,0.07041404293828998,0.19386587,10.97973071764538
26,1.7970902,0.05672388822727126,0.07041404293828998,0.32295972,25.57153189231927
27,1.7970902,0.046170055149103106,0.07041404293828998,0.21499044,25.195160879315896
28,1.7970902,0.018644847427899625,0.07041404293828998,0.16006288,6.899400301912248
29,1.7970902,0.020692723001846547,0.07041404293828998,0.20118693,19.444174179082896
30,1.7970902,0.04974931005452443,0.07041404293828998,0.23009779,0.33485689253993667
31,1.7970902,0.012355666175866253,0.07041404293828998,0.12151664,0.4097993766311845
32,1.7970902,0.0023238075846965245,0.07041404293828998,0.06114622,0.4671768500413232
33,1.7970902,0.003399425865612482,0.07041404293828998,0.064902425,0.31877725032401877
34,1.7970902,0.0705623793014325,0.07041404293828998,0.44484234,0.14116674274389773
35,1.7970902,-0.12023789715165067,0.07041404293828998,-0.36991093,0.3540597967188418
36,1.7970902,0.03833721662137124,0.07041404293828998,0.19793686,0.1589602433829258
37,1.7970902,0.11713957583681811,0.07041404293828998,0.3446565,1.9564574554626364
38,1.7970902,0.06488927810061518,0.07041404293828998,0.2598208,82.0260990858103
39,1.7970902,-0.0001276334065378748,0.07041404293828998,0.07477819,33.383922124252585
40,1.7970902,0.06137176189669025,0.07041404293828998,0.25567195,51.7552521497052
41,1.7970902,0.08974077433851735,0.07041404293828998,0.2995683,8.209325666575383
42,1.7970902,0.06826372738306286,0.07041404293828998,0.2703225,29.590618947699713
43,1.7970902,0.10954318102482863,0.07041404293828998,0.3686967,4.510128095986758
44,1.7970902,0.001828280520365544,0.07041404293828998,0.06115957,43.4546090517769
45,1.7970902,0.008785254196156056,0.07041404293828998,0.19485097,87.71360999628226
46,1.7970902,0.13591928270317444,0.07041404293828998,0.36879098,187.56397015147525
47,1.7970902,0.01521961232281377,0.07041404293828998,0.14804953,1.4201043396472046
48,1.7970902,0.003703933236401946,0.07041404293828998,0.09021557,8.051527605605473
49,1.7970902,0.0013475516620571337,0.07041404293828998,0.039582167,16.616250945313666
50,1.7970902,0.061102999500960875,0.07041404293828998,0.383808,0.932754681958567
51,1.7970902,0.0019840191156889064,0.07041404293828998,0.060554255,0.33712750199083463
52,1.7970902,-0.00029956825880050886,0.07041404293828998,0.01745165,9.87673926593182
53,1.7970902,0.07324301816126633,0.07041404293828998,0.2806049,3.9220031929635724
54,1.7970902,-0.23408183921741532,0.07041404293828998,0.225718,11.023936951599897
55,1.7970902,0.10731260196165726,0.07041404293828998,0.4793665,47.88646433488353
56,1.7970902,0.04090245053665165,0.07041404293828998,0.4083465,12.609300997999362
57,1.7970902,0.14015602103761693,0.07041404293828998,0.46674517,13.223667188876309
58,1.7970902,-0.03405703591692655,0.07041404293828998,0.18688416,43.45058990978445
59,1.7970902,-0.02999843061912144,0.07041404293828998,-0.06732308,3.596116373663526
60,1.7970902,0.0014688042943166169,0.07041404293828998,0.05148929,0.39414834950476746
61,1.7970902,0.028897956046658013,0.07041404293828998,0.1763824,1.4038166269503922
62,1.7970902,0.026588661531059987,0.07041404293828998,0.18220198,2.229129549346936
63,1.7970902,-0.07971015521515779,0.07041404293828998,-0.20351446,4.407467446612591
64,1.7970902,0.09793258872630839,0.07041404293828998,0.3213806,33.11101677726014
65,1.7970902,0.026847397621606706,0.07041404293828998,0.21158789,0.8561668115766913
66,1.7970902,0.07026501120821171,0.07041404293828998,0.28582588,1.0259363187719195
67,1.7970902,0.11400494971630148,0.07041404293828998,0.39363685,1.7566014782374957
68,1.7970902,0.05237171077735103,0.07041404293828998,0.23330861,2.2964545238929492
69,1.7970902,0.050701770638250876,0.07041404293828998,0.4945152,1.5238861390806364
70,1.7970902,0.015444524936742865,0.07041404293828998,0.43850535,10.02615367588536
71,1.7970902,0.010975238994466952,0.07041404293828998,0.13580261,2.6837833068380226
72,1.7970902,-0.09645058341162338,0.07041404293828998,-0.07272943,0.3397104552102345
73,1.7970902,0.12372016971343247,0.07041404293828998,0.5328774,18.766158666035963
74,1.7970902,0.18029164116015217,0.07041404293828998,0.42462564,2.1508704517988164
75,1.7970902,0.10814761473994583,0.07041404293828998,0.39498198,3.383881355628753
76,1.7970902,0.0757588820829177,0.07041404293828998,0.29049188,0.6407331971865404
77,1.7970902,0.038551036905998814,0.07041404293828998,0.19673872,1.7997235480244558
78,1.7970902,0.050684491487762995,0.07041404293828998,0.22843374,2.263786491513434
79,1.7970902,0.04757389469415707,0.07041404293828998,0.25017932,3.5717517179995664
80,1.7970902,0.10456954032035026,0.07041404293828998,0.32833993,10.262096806540633
81,1.7970902,0.12494605961814376,0.07041404293828998,0.3624031,50.52892271369869
82,1.7970902,0.09620946910619199,0.07041404293828998,0.40251428,0.8720508431208898
83,1.7970902,0.02425195245162859,0.07041404293828998,0.1649544,1.2612648766053047
84,1.7970902,-0.00029001131391614976,0.07041404293828998,-0.0071735843,49.008728203907204
85,1.7970902,0.013615510582600021,0.07041404293828998,0.33848944,39.37365610299665
86,1.7970902,0.015412865733061998,0.07041404293828998,0.12455556,0.2227190056656162
87,1.7970902,0.01886380036598978,0.07041404293828998,0.15718783,0.3315810936310747
88,1.7970902,0.02291886960234213,0.07041404293828998,0.15219797,4.709483999488478
89,1.7970902,-0.06776509062696578,0.07041404293828998,0.14906134,1.0734976795835418
90,1.7970902,0.2861549108744055,0.07041404293828998,0.56042546,24.096703820729076
91,1.7970902,0.11638095828183115,0.07041404293828998,0.40403375,0.466572469042811
92,1.7970902,0.09198918950383184,0.07041404293828998,0.35289484,14.11659621919546
93,1.7970902,0.05188958263770227,0.07041404293828998,0.43130824,1.2644402916252309
