,loss,explained_variance,explained_variance_weighted,corr,mse
0,3.7473857,0.24460451780215464,0.14402478097671095,0.50777763,155.4435688905234
1,3.7473857,0.07501389254482871,0.14402478097671095,0.30669847,54.570214417489716
2,3.7473857,0.02151538290257826,0.14402478097671095,0.14992733,12.838099920408924
3,3.7473857,0.21241912799255325,0.14402478097671095,0.49799263,149.15472347927144
4,3.7473857,0.14256671552419842,0.14402478097671095,0.45345876,76.87878802780138
5,3.7473857,0.11375402659800726,0.14402478097671095,0.43341827,8.645908629372332
6,3.7473857,0.1305081486264128,0.14402478097671095,0.52381676,18.841634936979432
7,3.7473857,0.07092380071735704,0.14402478097671095,0.30310223,22.904712341005002
8,3.7473857,0.09756235572398642,0.14402478097671095,0.31581354,12.071877365032417
9,3.7473857,0.009782978595935576,0.14402478097671095,0.11486218,27.4988793409947
10,3.7473857,0.1116405919280361,0.14402478097671095,0.441109,31.690105743504553
11,3.7473857,0.05409775092021263,0.14402478097671095,0.23370904,28.07944363983512
12,3.7473857,0.09560686588316158,0.14402478097671095,0.31132495,11.976658274938346
13,3.7473857,0.11727372166454708,0.14402478097671095,0.3916291,30.42504227555886
14,3.7473857,0.08141491951981628,0.14402478097671095,0.3046844,19.108028258338447
15,3.7473857,0.06933285302135772,0.14402478097671095,0.27354854,22.421784111686964
16,3.7473857,0.09564173845233581,0.14402478097671095,0.3345418,27.29500679586576
17,3.7473857,0.05689658872598713,0.14402478097671095,0.2800336,15.623141178628698
18,3.7473857,0.02859099213746119,0.14402478097671095,0.18096615,9.932397765214278
19,3.7473857,0.2442939299954494,0.14402478097671095,0.50079334,26.702323660568666
20,3.7473857,0.038109120624198356,0.14402478097671095,0.20231472,118.74801494778065
